JP Name,EN Name,Chat Command,PSO2 File,PSO2 Hash,Reboot Human,Reboot Human Hash,Reboot Cast Male, Reboot Cast Male Hash,Reboot Cast Female,Reboot Cast Female Hash,Reboot Fig,Reboot Fig Hash,PSO2 VFX,PSO2 VFX Hash,Reboot VFX,Reboot VFX Hash,Gender (Blank usually follows previous)
雪遊び,Snow Fun,,actor/lobby_action/pl_la_243_snowplay_hsi1_f.ice,7525b9c4f2b93e80dbee0774acf24efa,character/motion/lobby_action/pl_la_243_snowplay_hsi1_f_std.ice,40\b87fe03c4470b9a150fa9817d4c461,character/motion/lobby_action/pl_la_243_snowplay_hsi1_f_cam.ice,3d\9c4e374fd6ac168e87c95665a9d319,character/motion/lobby_action/pl_la_243_snowplay_hsi1_f_caf.ice,2f\e7dac9e210b434396acaf0015732d6,character/motion/lobby_action/pl_la_243_snowplay_hsi1_f_base.ice,10\9eae0426e32161eff8708ada3e5758,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
ダンス３９,Dance 39,dance39,actor/lobby_action/pl_la_426_dance39_m.ice,8e79da0d0267542bdd6c1a59d43dd721,character/motion/lobby_action/pl_la_426_dance39_m_std.ice,30\e95b47ac43514c3e4ba86fa0232dbd,character/motion/lobby_action/pl_la_426_dance39_m_cam.ice,44\ab74d4ba5af4232e1be4e8339c2d86,character/motion/lobby_action/pl_la_426_dance39_m_caf.ice,32\730f7d2bdf377054e53493f021c003,character/motion/lobby_action/pl_la_426_dance39_m_base.ice,66\f3cc807d681228c9ddb1dd0c7f53f9,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
ダンス３９,Dance 39,,actor/lobby_action/pl_la_426_dance39_f.ice,c3c840d74dea6d68fed45009463ffd9e,character/motion/lobby_action/pl_la_426_dance39_f_std.ice,95\084ef8fac32630f9863ec9292ff1a3,character/motion/lobby_action/pl_la_426_dance39_f_cam.ice,9b\ddb3b7ffd4009b9194c8dee3fa5073,character/motion/lobby_action/pl_la_426_dance39_f_caf.ice,32\d6fa16d644536e5854f6a3e38a070f,character/motion/lobby_action/pl_la_426_dance39_f_base.ice,64\6a65f27c22e7a066f31366e7324caf,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
ペルソナ５,Persona 5,persona5,actor/lobby_action/pl_la_250_persona5_m.ice,1e52f110cbf742a8efd55d20ffc4e899,character/motion/lobby_action/pl_la_250_persona5_m_std.ice,02\e11c91f23e6154ff59fd7784188f03,character/motion/lobby_action/pl_la_250_persona5_m_cam.ice,94\3d404e008776447f1609843029f026,character/motion/lobby_action/pl_la_250_persona5_m_caf.ice,32\7d1d4883e79533d18685acbae91e59,character/motion/lobby_action/pl_la_250_persona5_m_base.ice,16\c1e16e24291485ec56c0c83f78a949,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
ペルソナ５,Persona 5,,actor/lobby_action/pl_la_250_persona5_f.ice,e592a4625cad662055fee4a748d9ee75,character/motion/lobby_action/pl_la_250_persona5_f_std.ice,43\b39882b3ca4198690aaaf04ad1eb46,character/motion/lobby_action/pl_la_250_persona5_f_cam.ice,16\44656c44dad170ca8e8e8a4c675770,character/motion/lobby_action/pl_la_250_persona5_f_caf.ice,ef\9f6dc65d7b93ceb2230fced5443ecb,character/motion/lobby_action/pl_la_250_persona5_f_base.ice,95\8f446478df87dec8be9e0664f2bb90,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
撫でる,Pet,stroke,actor/lobby_action/pl_la_249_stroke_m.ice,ee3b455f97b3665bf9261955a233ccd2,character/motion/lobby_action/pl_la_249_stroke_m_std.ice,7c\dbc41875492f52e4a845e39363de85,character/motion/lobby_action/pl_la_249_stroke_m_cam.ice,d6\d334222891801f51aa565f5322c416,character/motion/lobby_action/pl_la_249_stroke_m_caf.ice,82\d758a870993c2bde4a74e4a79363de,character/motion/lobby_action/pl_la_249_stroke_m_base.ice,02\700abe351cafc4fd2f265747aec6af,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
撫でる,Pet,,actor/lobby_action/pl_la_249_stroke_f.ice,7eeb210527af95610c662cfdd029b143,character/motion/lobby_action/pl_la_249_stroke_f_std.ice,c6\6b10afe695a174d972e0f20ea6bfb7,character/motion/lobby_action/pl_la_249_stroke_f_cam.ice,77\5d4feaf7a984364f963af290ac1ad9,character/motion/lobby_action/pl_la_249_stroke_f_caf.ice,4a\7c7197a2765616c7fbe17d93046a2b,character/motion/lobby_action/pl_la_249_stroke_f_base.ice,ca\10bb50ef6aaf7091ef2708a6f4e8a4,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
ＰＲポーズ,PR Pose,PRpose,actor/lobby_action/pl_la_244_shimamura_m.ice,0586d5b53dd2427437e1f62f4842a9be,character/motion/lobby_action/pl_la_244_shimamura_m_std.ice,bb\dd4cd3b64a6abead6b6d061a79831e,character/motion/lobby_action/pl_la_244_shimamura_m_cam.ice,2f\cc3591af90437e783fde6231f3bf5e,character/motion/lobby_action/pl_la_244_shimamura_m_caf.ice,5e\cec80167415c033d972444e3cec15e,character/motion/lobby_action/pl_la_244_shimamura_m_base.ice,30\49230e7f74aadca3ce280949461af1,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
ＰＲポーズ,PR Pose,,actor/lobby_action/pl_la_244_shimamura_hsi1_m.ice,53d450acd08143c630c6dcece7907f3a,character/motion/lobby_action/pl_la_244_shimamura_hsi1_m_std.ice,10\c07c56d5daa692f15d3b34c84c6764,character/motion/lobby_action/pl_la_244_shimamura_hsi1_m_cam.ice,ea\58835a7219aeacb59bfa51de8f0fc5,character/motion/lobby_action/pl_la_244_shimamura_hsi1_m_caf.ice,c9\36b30d5a897303092240aa4e1164d2,character/motion/lobby_action/pl_la_244_shimamura_hsi1_m_base.ice,1e\f6be03dec037794b184d07c0d2df1e,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
ＰＲポーズ,PR Pose,,actor/lobby_action/pl_la_244_shimamura_hsi2_m.ice,146a2c2a9852edddd77f699d7fd8f830,character/motion/lobby_action/pl_la_244_shimamura_hsi2_m_std.ice,df\e6dcb701ca7094439d8a268d2a2dc7,character/motion/lobby_action/pl_la_244_shimamura_hsi2_m_cam.ice,58\b8dbf950cf9d03411c35c96d7f2739,character/motion/lobby_action/pl_la_244_shimamura_hsi2_m_caf.ice,ce\4e1129bb95406cc90e9553de2e3b25,character/motion/lobby_action/pl_la_244_shimamura_hsi2_m_base.ice,ac\5a1f5db47b1e6ac1dd2ad3c396b71b,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
ＰＲポーズ,PR Pose,,actor/lobby_action/pl_la_244_shimamura_hsi3_m.ice,c7c1f99cee2d559136f595c805078efc,character/motion/lobby_action/pl_la_244_shimamura_hsi3_m_std.ice,0d\f3758ecfb6e9a6d7126b60cda6e86d,character/motion/lobby_action/pl_la_244_shimamura_hsi3_m_cam.ice,32\855b7ae1457bd374ea45cf0ba05e9e,character/motion/lobby_action/pl_la_244_shimamura_hsi3_m_caf.ice,91\93605a25471707b2043e2fdb585746,character/motion/lobby_action/pl_la_244_shimamura_hsi3_m_base.ice,11\f6fab54da4f2a1337ceaaf745cd907,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
ＰＲポーズ,PR Pose,,actor/lobby_action/pl_la_244_shimamura_f.ice,8a4c9378cade0dc9204e15ac34c9068c,character/motion/lobby_action/pl_la_244_shimamura_f_std.ice,9d\f94d5221f31470ebf9a85770ff8aed,character/motion/lobby_action/pl_la_244_shimamura_f_cam.ice,55\7f20831c54ac44d1a282973dcce75b,character/motion/lobby_action/pl_la_244_shimamura_f_caf.ice,eb\c51f008d2083cc59451ca8d2f674eb,character/motion/lobby_action/pl_la_244_shimamura_f_base.ice,97\86e2748f069cb4e5c1a5831d0cd9b0,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
ＰＲポーズ,PR Pose,,actor/lobby_action/pl_la_244_shimamura_hsi1_f.ice,b5448b03035584d58d9602d61ef7c6dd,character/motion/lobby_action/pl_la_244_shimamura_hsi1_f_std.ice,c2\acb76eadbf22021affa91392d8cfd5,character/motion/lobby_action/pl_la_244_shimamura_hsi1_f_cam.ice,c5\e5c718eeb0aedbccdc6fecfae26514,character/motion/lobby_action/pl_la_244_shimamura_hsi1_f_caf.ice,d5\7f899258054e4a6b337201cdbd42db,character/motion/lobby_action/pl_la_244_shimamura_hsi1_f_base.ice,af\3ca87fc84144e465c68309fd39489d,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
ＰＲポーズ,PR Pose,,actor/lobby_action/pl_la_244_shimamura_hsi2_f.ice,a200ab45b01da8a0171f4edd87e9de6f,character/motion/lobby_action/pl_la_244_shimamura_hsi2_f_std.ice,c5\aba6c880c475a5f7803393b3e8a680,character/motion/lobby_action/pl_la_244_shimamura_hsi2_f_cam.ice,e0\ef891d6b6b14455a2025a0f6aee9a3,character/motion/lobby_action/pl_la_244_shimamura_hsi2_f_caf.ice,ff\8f4d590770f184b210a965936c8308,character/motion/lobby_action/pl_la_244_shimamura_hsi2_f_base.ice,58\4a418cd421f17963811bb4aba07f26,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
ＰＲポーズ,PR Pose,,actor/lobby_action/pl_la_244_shimamura_hsi3_f.ice,c8d76320f5611ccab7c33ae204d88187,character/motion/lobby_action/pl_la_244_shimamura_hsi3_f_std.ice,76\7ef24cce0083749b02b7c41aa3821e,character/motion/lobby_action/pl_la_244_shimamura_hsi3_f_cam.ice,ca\d8b06dfc3e4e8489754edaaf127e6c,character/motion/lobby_action/pl_la_244_shimamura_hsi3_f_caf.ice,37\511a9a7e4b1d4e2363595c1b28d8ba,character/motion/lobby_action/pl_la_244_shimamura_hsi3_f_base.ice,74\d1ffc566a286d0a5a34ceba62427a7,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
Ｖｏパフォーマンス２,Vocal Performance 2,VoPerformance2,actor/lobby_action/pl_la_429_liveperformance2_m.ice,f4a16ce79b6ad715c8198ddab0b066d9,character/motion/lobby_action/pl_la_429_liveperformance2_m_std.ice,c5\0afed8f6c04fcf23cb51f9535e9e57,character/motion/lobby_action/pl_la_429_liveperformance2_m_cam.ice,87\f19434c059233409f1eb4ea4799602,character/motion/lobby_action/pl_la_429_liveperformance2_m_caf.ice,07\b080fba5dfe708d41c2c89a1468c63,character/motion/lobby_action/pl_la_429_liveperformance2_m_base.ice,0f\ccb6f03974bdb452489f15197b7e01,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
Ｖｏパフォーマンス２,Vocal Performance 2,,actor/lobby_action/pl_la_429_liveperformance2_f.ice,cf89965519b31e4498220e3ba281c477,character/motion/lobby_action/pl_la_429_liveperformance2_f_std.ice,4a\0083cf341494588b6fbfb449ee7337,character/motion/lobby_action/pl_la_429_liveperformance2_f_cam.ice,bb\1ad7759cc6901ddf28d6967fa8e10b,character/motion/lobby_action/pl_la_429_liveperformance2_f_caf.ice,e3\0a6d03f56e6a4459f1a9163affea18,character/motion/lobby_action/pl_la_429_liveperformance2_f_base.ice,23\198ecfc7a53e12b20cbd308abba36f,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
ダンス４０,Dance 40,dance40,actor/lobby_action/pl_la_427_dance40_m.ice,32205651fae678950c8ca0b99c56a221,character/motion/lobby_action/pl_la_427_dance40_m_std.ice,9f\e9af5149de90071f7c7b2e74dc2ec2,character/motion/lobby_action/pl_la_427_dance40_m_cam.ice,4c\befc8abb4033e06056b87ec8bb8583,character/motion/lobby_action/pl_la_427_dance40_m_caf.ice,8f\d4296607f072dc0ee724354a24ffdb,character/motion/lobby_action/pl_la_427_dance40_m_base.ice,a7\526f28ddda002aeb9797a73cbf9697,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
ダンス４０,Dance 40,,actor/lobby_action/pl_la_427_dance40_f.ice,67e7ef923f14c51d0987aeee6c4c4ae9,character/motion/lobby_action/pl_la_427_dance40_f_std.ice,58\5bac7b9d9d62f0bfba6defdff114ab,character/motion/lobby_action/pl_la_427_dance40_f_cam.ice,d7\e268f85e0f50cccc0330220452eadb,character/motion/lobby_action/pl_la_427_dance40_f_caf.ice,03\446ca0c7f8dc26d529aebc3400d5d6,character/motion/lobby_action/pl_la_427_dance40_f_base.ice,61\523878e231a28d960df49b782af5fb,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
円陣,Huddle,circle,actor/lobby_action/pl_la_251_circle_m.ice,7a33bd2aff0da623a1e1c7ab6b6b07d6,character/motion/lobby_action/pl_la_251_circle_m_std.ice,62\0e207f49e9d86222fd78df9d272807,character/motion/lobby_action/pl_la_251_circle_m_cam.ice,13\e570564d123891f0edf6fbefc46ba9,character/motion/lobby_action/pl_la_251_circle_m_caf.ice,8c\4be05d91bdb296c0d75972eeb6c736,character/motion/lobby_action/pl_la_251_circle_m_base.ice,03\b87244c2be95c79f4da42ecc20eff6,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
円陣,Huddle,,actor/lobby_action/pl_la_251_circle_rea_m.ice,368cc1b1e65e5b47fcc6f4682034228e,character/motion/lobby_action/pl_la_251_circle_rea_m_std.ice,e1\64e7fd04aafbada7755a6f1617c653,character/motion/lobby_action/pl_la_251_circle_rea_m_cam.ice,e0\db3843328338a0533734243c116532,character/motion/lobby_action/pl_la_251_circle_rea_m_caf.ice,fb\f11634b714e6e9ccf8202d7447e2f3,character/motion/lobby_action/pl_la_251_circle_rea_m_base.ice,fa\de2a9dc14d642e6ec73821d8163f62,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
円陣,Huddle,,actor/lobby_action/pl_la_251_circle_f.ice,de0ecae92730d471f37fa11257a4efef,character/motion/lobby_action/pl_la_251_circle_f_std.ice,05\0f398fd10cd1eeabeff445000397cf,character/motion/lobby_action/pl_la_251_circle_f_cam.ice,10\3c0e7c1213a9b8ed9f66da8432fe26,character/motion/lobby_action/pl_la_251_circle_f_caf.ice,0c\884a3e49ddddd207e2ba421a935d7f,character/motion/lobby_action/pl_la_251_circle_f_base.ice,5d\ec53779bb97c8a88304447601491ad,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
円陣,Huddle,,actor/lobby_action/pl_la_251_circle_rea_f.ice,af1f6e07426690dafa6f5c1e85fb04b2,character/motion/lobby_action/pl_la_251_circle_rea_f_std.ice,5a\be593dfb642186f5db30081c8bf54f,character/motion/lobby_action/pl_la_251_circle_rea_f_cam.ice,09\77a06d3fe91a3598bbc7c2b6050a35,character/motion/lobby_action/pl_la_251_circle_rea_f_caf.ice,c7\d400b40f5a2fccdb3f4808e40a6a0d,character/motion/lobby_action/pl_la_251_circle_rea_f_base.ice,c9\9f330759ada0e648cf4559c52f03b7,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
ダンス４１,Dance 41,dance41,actor/lobby_action/pl_la_424_dance43_m.ice,03dcf809a6d7c7cdda98126b38c5d6d9,character/motion/lobby_action/pl_la_424_dance43_m_std.ice,1d\706a1d639845e1db93ea953663dd8d,character/motion/lobby_action/pl_la_424_dance43_m_cam.ice,6b\36bd1c4748c7af83fc08ba5acd1e33,character/motion/lobby_action/pl_la_424_dance43_m_caf.ice,9d\2cf5c78415e3d3521674cc7569fd99,character/motion/lobby_action/pl_la_424_dance43_m_base.ice,99\2778d5cda17e65b2dd67600e82570d,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
ダンス４１,Dance 41,,actor/lobby_action/pl_la_424_dance43_f.ice,9d8acc38d3f1e2862de566039a97e662,character/motion/lobby_action/pl_la_424_dance43_f_std.ice,1e\b046ff079094125b4b52077fdb9c7d,character/motion/lobby_action/pl_la_424_dance43_f_cam.ice,2c\1ad0b4ce945c44d500435060ab293a,character/motion/lobby_action/pl_la_424_dance43_f_caf.ice,c4\88e7156639c2e042968adc22790c7f,character/motion/lobby_action/pl_la_424_dance43_f_base.ice,c3\c3115436f7998e6e5c3f20b0022ca1,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
聞き返す,All Ears,pardon,actor/lobby_action/pl_la_168_pardon_m.ice,e09fdd1b7f8e4709c939e8629bb60c6d,character/motion/lobby_action/pl_la_168_pardon_m_std.ice,9e\57c3d0f63a8ac910087928f5ab30b5,character/motion/lobby_action/pl_la_168_pardon_m_cam.ice,99\71549fd27c4d4540d0ce8870791cac,character/motion/lobby_action/pl_la_168_pardon_m_caf.ice,40\ce89a0b73a6978370c20c5325f65a6,character/motion/lobby_action/pl_la_168_pardon_m_base.ice,13\11e7c92a052986adb2cd3142e317b8,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
聞き返す,All Ears,,actor/lobby_action/pl_la_168_pardon_f.ice,c55c94add59fc65d00e08bd77eff8227,character/motion/lobby_action/pl_la_168_pardon_f_std.ice,0f\65bd7ad6ef12acbb5a57ecb8ae085d,character/motion/lobby_action/pl_la_168_pardon_f_cam.ice,a1\3bd9155d90db0eea764c3ff2891ade,character/motion/lobby_action/pl_la_168_pardon_f_caf.ice,22\e1f9374fb50274a21445480052f386,character/motion/lobby_action/pl_la_168_pardon_f_base.ice,dc\6bb9d5cd26aa86a23a8af5d2080836,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
紙飛行機,Paper Airplane,papercraft,actor/lobby_action/pl_la_252_papercraft_m.ice,fc4eb429a70d31a7f9c47c61f42a0a4b,character/motion/lobby_action/pl_la_252_papercraft_m_std.ice,6e\e482aff85cf80fdbc062d159efa2d1,character/motion/lobby_action/pl_la_252_papercraft_m_cam.ice,f4\fd56d1202261a2ae92c88a01b384bd,character/motion/lobby_action/pl_la_252_papercraft_m_caf.ice,bc\0ff065f3b01ce6ea47c0d53b2b8fe7,character/motion/lobby_action/pl_la_252_papercraft_m_base.ice,eb\c2c23ebd4b284a89f2f26f9be2bad7,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
紙飛行機,Paper Airplane,,actor/lobby_action/pl_la_252_papercraft_f.ice,8d19d71f04e23649fd12057507aab9ba,character/motion/lobby_action/pl_la_252_papercraft_f_std.ice,f3\722952f0acf6c60641ee8df6bcd1dd,character/motion/lobby_action/pl_la_252_papercraft_f_cam.ice,89\fd4a7bde7bfd3b15fc26fedaefe8ac,character/motion/lobby_action/pl_la_252_papercraft_f_caf.ice,94\d6ff72ebf44669b590c0617cb89b4c,character/motion/lobby_action/pl_la_252_papercraft_f_base.ice,50\c2aa661024992374fe0e0ca8cce817,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
ダンス４２,Dance 42,dance42,actor/lobby_action/pl_la_428_dance41_m.ice,063968b2ed5ad8fa02bacf02e3bc4b29,character/motion/lobby_action/pl_la_428_dance41_m_std.ice,f7\e7390bdce6feaca09e267fa0ebeff5,character/motion/lobby_action/pl_la_428_dance41_m_cam.ice,1e\0671d2c698b304abe160ad3578aac7,character/motion/lobby_action/pl_la_428_dance41_m_caf.ice,23\abedc268943cf0eb83a90739971f5f,character/motion/lobby_action/pl_la_428_dance41_m_base.ice,d1\db836dc8316c053287fcfe315a3222,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
ダンス４２,Dance 42,,actor/lobby_action/pl_la_428_dance41_f.ice,b636d3a75049bc232abeb96c2b44d9cb,character/motion/lobby_action/pl_la_428_dance41_f_std.ice,9e\17df0f30bdc269f9dc7345c59c07c8,character/motion/lobby_action/pl_la_428_dance41_f_cam.ice,2c\7f8d15897983e6263968a6f697f9d9,character/motion/lobby_action/pl_la_428_dance41_f_caf.ice,c1\2d7544df6d314a0e40565d9255127b,character/motion/lobby_action/pl_la_428_dance41_f_base.ice,ed\995dd89592259301e35ebf722305da,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
たらい,Falling Washbasin,tub,actor/lobby_action/pl_la_217_tub_m.ice,40bba0ac86f5735be672b44037d6573a,character/motion/lobby_action/pl_la_217_tub_m_std.ice,e0\d2461290652ce9846f48d0f8f45306,character/motion/lobby_action/pl_la_217_tub_m_cam.ice,32\15030733af84d51a90ad3d32e1e495,character/motion/lobby_action/pl_la_217_tub_m_caf.ice,8f\6daa6492b420b195da46851388b3be,character/motion/lobby_action/pl_la_217_tub_m_base.ice,34\f52bea87606d4a97474746fbbcec7b,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
たらい,Falling Washbasin,,actor/lobby_action/pl_la_217_tub_f.ice,201119fd94be00e7affa725d0e9ad1b6,character/motion/lobby_action/pl_la_217_tub_f_std.ice,a6\78a78e6d4dc6b9e740dbbd5970aa40,character/motion/lobby_action/pl_la_217_tub_f_cam.ice,b5\3f1f1c8e8f0a1fb51171098d89ed29,character/motion/lobby_action/pl_la_217_tub_f_caf.ice,12\dc168556492dfddceb1c71e4058fc1,character/motion/lobby_action/pl_la_217_tub_f_base.ice,fd\6114074bf14a44896ba2536d063af6,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
銃を構える,Ready Firearm,brace,actor/lobby_action/pl_la_165_gunaction_m.ice,74cc8722468e13fc7ed8a736110621f8,character/motion/lobby_action/pl_la_165_gunaction_m_std.ice,87\cb5dd21394d45a99303ec8ebad3b7f,character/motion/lobby_action/pl_la_165_gunaction_m_cam.ice,9e\8ac30a5f7c59c98277f65ac11171db,character/motion/lobby_action/pl_la_165_gunaction_m_caf.ice,c5\479331693addf60ea246b2de806eed,character/motion/lobby_action/pl_la_165_gunaction_m_base.ice,3e\bb16d066d984c1a3119243b467e1c0,actor/lobby_action/pl_la_165_gunaction_f_vfx.ice,e1297df307df9280356c6aa0625339c9,character/motion/lobby_action/pl_la_165_gunaction_f_vfx.ice,d5123a1be9dc7f3bffe6bd35bc69c2d3,Male
銃を構える,Ready Firearm,,actor/lobby_action/pl_la_165_gunaction_hsi1_m.ice,ee7c592ec977c418b454c853c01d9f7c,character/motion/lobby_action/pl_la_165_gunaction_hsi1_m_std.ice,de\2747547f9af212feac1a6658be8ee9,character/motion/lobby_action/pl_la_165_gunaction_hsi1_m_cam.ice,ce\4f1e7f283f79aa899cccd1fd4d0d6b,character/motion/lobby_action/pl_la_165_gunaction_hsi1_m_caf.ice,86\bd75be28667af5d712e72a0e0b6b3a,character/motion/lobby_action/pl_la_165_gunaction_hsi1_m_base.ice,85\361cb9a13ccb7f66b734fe6ca883a1,actor/lobby_action/pl_la_165_gunaction_f_vfx.ice,e1297df307df9280356c6aa0625339c9,character/motion/lobby_action/pl_la_165_gunaction_f_vfx.ice,d5123a1be9dc7f3bffe6bd35bc69c2d3,Male
銃を構える,Ready Firearm,,actor/lobby_action/pl_la_165_gunaction_hsi2_m.ice,5b86f7150e159b2762fbc75b0f1bb0e9,character/motion/lobby_action/pl_la_165_gunaction_hsi2_m_std.ice,05\2ac4a3c18a3c913794ee9876989f19,character/motion/lobby_action/pl_la_165_gunaction_hsi2_m_cam.ice,a3\5fb97a4cf5f76c08ec05c225986fb9,character/motion/lobby_action/pl_la_165_gunaction_hsi2_m_caf.ice,92\78d3fe0e7d10320532e7f0dacfffc8,character/motion/lobby_action/pl_la_165_gunaction_hsi2_m_base.ice,05\662813515fb7b9a138bbd1f6ffb755,actor/lobby_action/pl_la_165_gunaction_f_vfx.ice,e1297df307df9280356c6aa0625339c9,character/motion/lobby_action/pl_la_165_gunaction_f_vfx.ice,d5123a1be9dc7f3bffe6bd35bc69c2d3,Male
銃を構える,Ready Firearm,,actor/lobby_action/pl_la_165_gunaction_hsi3_m.ice,b1600c284d8bb0c9d10ba2fb5f385aa6,character/motion/lobby_action/pl_la_165_gunaction_hsi3_m_std.ice,07\983663029768f21cd218c879f1d0c5,character/motion/lobby_action/pl_la_165_gunaction_hsi3_m_cam.ice,81\fced5f313eb197c9d304fed56b181c,character/motion/lobby_action/pl_la_165_gunaction_hsi3_m_caf.ice,24\fd548eb41bfb0dc555bf1978216841,character/motion/lobby_action/pl_la_165_gunaction_hsi3_m_base.ice,31\264e564aebf6570dc50bb5c817c2cd,actor/lobby_action/pl_la_165_gunaction_f_vfx.ice,e1297df307df9280356c6aa0625339c9,character/motion/lobby_action/pl_la_165_gunaction_f_vfx.ice,d5123a1be9dc7f3bffe6bd35bc69c2d3,Male
