Japanese Name,English Name,Id,Icon,Normal Quality,High Quality,Bone 1,Bone 2,Bone 3,Bone 4,Bone 5,Bone 6,Bone 7,Bone 8,Bone 9,Bone 10,Bone 11,Bone 12,Bone 13,Bone 14,Bone 15,Bone 16,Effect Name
レッグポーチ,Leg Pouch,6510,398cfb219f4ad499d185efb131eabbe3,dff42109ab6705527e839c33cb745f57,,r_thigh,,,,,root,,,,,,,,,,,
小悪魔ヘッド,Small Demon Headdress,6520,9f9bce3949cddcfedfefe98f3b214282,36e7ee21b73cafc1f86727021dbd6032,,head,head,,,,root,pos_l,,,,,,,,,,
悪魔ヘッド,Demon Headdress,6521,7ad5cdf02c323b2027ebe6b565ece564,6cbb5e6e404418c06a0442e8e65b1391,,head,head,,,,root,pos_l,,,,,,,,,,
キャンサークラウン,Cancer Crown,6530,fe8f566621e26b0a11b809c883f5a8a1,6a0a1c0347c3aded1728e668e9bb6d53,,head2,nosebridge,,,,root,noseattach,,,,,,,,,,
ラリエット,Lariat,6540,87a6ea839a426b2228b3ec047400815b,cf6760250f364efbae58d191ae08ae15,,head,,,,,root,,,,,,,,,,,
ウェディングハット,Wedding Hat,6550,f2efad34083ece2538ce2575ce8546bd,1e3c0abc5d548593bb97abea1a7ad325,,head,,,,,root,,,,,,,,,,,
ウェディングティアラ,Wedding Tiara,6560,78092e9ca0d4e026fe859da9eeedffdc,5d5d8a3a467d658f3c55578e5249dd44,,head,,,,,root,,,,,,,,,,,
コサージュリボン,Corsage Ribbon,6570,2e601ffd3f2608a4a0dfc95a68cf8bea,80e6daf57bc428c52fdab6bb28b97d44,,head,,,,,root,,,,,,,,,,,
プリティリボン,Pretty Ribbon,6580,228cb674e7842582c488bc39178894c1,355307d3668fd241d35ddc3c0c9fa3d3,,head,,,,,root,,,,,,,,,,,
モノクロプリティリボン,Monochrome Pretty Ribbon,6581,377ba3daa5e660b1e9683961f10d69f8,5ed2267ee2b9deec21fa75cc389ff3b0,,head,,,,,root,,,,,,,,,,,
棺桶,Coffin,6590,40b6942e4812bda9915dff6495ff9f95,db816097c2e1c83f24ee25bf2846b248,,spine1_efce,,,,,root,,,,,,,,,,,
パニスの片翼,Panis Wing,6600,ab9a72b8525907e0da8792a0c377b064,2488c527880004529d50a785bff9d072,,spine2,,,,,root,,,,,,,,,,,
パニスの両翼,Panis Wings,6610,2222a62626fc76419c974cd4b016cbdc,af17774e74f99d721c2dcbd884e4fbed,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
パニスの両翼Ｂ,Panis Wings B,6611,85b7f84a74d95ef020006a3b5dc8ffc5,9da28d5727c070fd1deb5963a512def4,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
レオヘッド,Leo Head,6620,7fbe1813fc17db45ab7ac09b94318258,48078af746e8ac31543384417522d016,,headtop_efhd,,,,,root,,,,,,,,,,,
ブレストライオン,Lion Breastplate,6630,4c26c8371e7bebef93b619aa4728c92a,66fb78144b2ec0cd1a0e9a3832a51e22,,spine2,,,,,root,,,,,,,,,,,
ブレストライオンＢ,Lion Chestpiece B,6631,dc80ccecbb18d45da1b9e64d95211f1a,b086be57bc09135b48083a1ca1d8b27f,,spine2,,,,,root,,,,,,,,,,,
赤ぷよぼう,Red Puyo Hat,6640,874475d5da02ffacff7945e2af0d01d1,bfe375317f52b403884d1b0e09af262d,,head,,,,,root,,,,,,,,,,,
カーバンクルポシェット,Carbuncle Pochette,6650,ea77f634dae4801ca70f0a1a8c75e542,11fdabaf22a951edbeb60c55b20dbb03,,hip,,,,,root,,,,,,,,,,,
リリーパポシェット,Lillipan Pochette,6660,195e20c2c5768fc2b906664afb234d03,7cd55c1adde13d2795fba49892653dc4,,hip,,,,,root,,,,,,,,,,,
ブラックスターバレッタ,Black Star Barrette,6670,42bec80744ed9a57fbf19c914a68fff7,68598d0f37013fc4808046f6e47b33ca,,head,,,,,root,,,,,,,,,,,
ホワイトスターバレッタ,White Star Barrette,6671,436b1382594800f9bc9816f2bb376b37,5d6dc15e85276fbce133ded75d95fca8,,head,,,,,root,,,,,,,,,,,
ブライトスターバレッタ,Bright Star Barrette,6672,f1a06f167d1f256750edaf666db8965d,6dfcba89f8f502df64606a6217362404,,head,,,,,root,,,,,,,,,,,
ゴールドスターピアス,Gold Star Earrings,6680,6241976162b06db4171dd9a7c0c661c2,3d6daa6d961690c8de2f09be34dae9e4,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
シルバースターピアス,Silver Star Earrings,6681,5d143c0b4a3a88c62a495dde7e62f605,54744638db99680baa9222f4761c96c5,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
ホワイトファーボール,White Furball,6690,735ac77cddfe213550167186f9c5f955,dd38c001749b12243a335b553c3e79c8,,head,,,,,root,,,,,,,,,,,
ファーボール,Furball,6691,915120d59416e620afeb2855b98afc0e,e710b289972585cb26d5db101a96b94f,,head,,,,,root,,,,,,,,,,,
くわえ葉っぱ,Mouth Leaf,6700,267aa209a34ec762739f56264957d21c,7725396108853ef92482a61929bfed2a,,head2,mouthattach,,,,root,ac_mouthattach,,,,,,,,,,
ホワイトフットウィング,Ankle Wings: White,6710,c3872448f77a168ce23508612376788e,d00ada7b2e22dd83ea939cf7a8bbdb1d,,hip,l_foot_effl,r_foot_effr,,,root,lfoot,rfoot,,,,,,,,,
ブラックフットウィング,Ankle Wings: Black,6711,dea2c03a6cdfd94812e4bd19014fcf2e,90fe8f645a68257c1a04ea2bae40f53a,,hip,l_foot_effl,r_foot_effr,,,root,lfoot,rfoot,,,,,,,,,
フットウィング,Ankle Wings,6712,9ac846dff25272f9f5cc6eeae2f51789,ad7fd22aae3228ded40328d5ee11df8c,,hip,l_foot_effl,r_foot_effr,,,root,lfoot,rfoot,,,,,,,,,
丸サングラス,Round Shaped Sunglasses,6720,93cf7bff30b99e7717b9e283113c25f5,928273fe75735d5685ba89258988dbbe,,head2,nosebridge,,,,root,noseattach,,,,,,,,,,
二本アホ毛　大,Double Cowlick L,6730,d2f80aec4fbbfd81d6fbd5d705ee83bb,ecf553ee65f7a4d3090c4881073dfbbd,,headtop_efhd,,,,,root,,,,,,,,,,,
二本アホ毛　中,Double Cowlick M,6731,2af070c224401453333704fe9fdaa5ea,74f8e2027668430c9244c0746ef90133,,headtop_efhd,,,,,root,,,,,,,,,,,
二本アホ毛　小,Double Cowlick S,6732,f9f59dcbd7990897566b360eee1adc58,f77e4969c074af606c57cabcb041631c,,headtop_efhd,,,,,root,,,,,,,,,,,
クワトロアンテナ,Quatro Antenna,6740,f3e3056b248afcf96e210507f481ce45,cb58a4bbb1ed576ee84c21240ea1924e,,head2,nosebridge,nosebridge,,,root,pos_l,pos_r,,,,,,,,,
クワトロアンテナＢ,Quatro Antenna B,6741,d39327847ae43f79160d468f013a2a65,117b8e3fc2c199926b233d24870e8c1c,,head2,nosebridge,nosebridge,,,root,pos_l,pos_r,,,,,,,,,
メタルヘッド,Metal Head,6750,c50fc82516ea652de18f00214d28e63b,532ddf7634825bcef93918f0671903c1,,headtop_efhd,,,,,root,,,,,,,,,,,
メタルヘッドＢ,Metal Head B,6751,f97c303be7e3923b88f68ac453c54957,7491245e0a0e43ed0c87a73108fd7931,,headtop_efhd,,,,,root,,,,,,,,,,,
ハーフマスク,Half Mask,6760,074120a94eb0b8241452585c004860f9,7e4c874ecb40cfeb58caebea93ec646e,,head2,nosebridge,,,,root,noseattach,,,,,,,,,,
プロペラ,Propeller,6770,9f2b1ed88a5342cae6b54b8a56ce4f3c,514cc78829b8da172d2f97bf09b75a0d,,headtop_efhd,,,,,root,,,,,,,,,,,
おでこ包帯,Forehead Bandage,6780,911c4b566f4890f6ad93f7e8b087c3c3,7f0b4130b720997fb1656fec9e5f8af7,,head2,,,,,root,,,,,,,,,,,
シャト帽子,Sato Hat,6790,9a3b3c926367217f7f196dbe6feda8a4,4fdf22a5dfa10f1fa47d0d84376bb156,,headtop_efhd,,,,,root,,,,,,,,,,,
オニの一本角,Oni Horn,6800,88e2b3328df673d61c9cf6573311840f,e8f8224c006720728af047bf4a9e308b,,headtop_efhd,,,,,root,,,,,,,,,,,
オニの二本角,Oni Horns,6810,8bc2892aa28685a500d18d21daef5f52,aa6fac7a529077c71bd71d5681537459,,head2,headtop_efhd,headtop_efhd,,,root,pos_l,pos_r,,,,,,,,,
レッドミニクラウン,Red Mini Crown,6820,badc4c14d615753caece63ed6f9778bb,0458899a72c58b141cfc6c422c49c6c5,,headtop_efhd,,,,,root,,,,,,,,,,,
ミニクラウン,Mini Crown,6821,16a8229700a6286ad90fa8c1b01c32b7,d56a7f96a947ff1058268ad53624b280,,headtop_efhd,,,,,root,,,,,,,,,,,
ブルークラウン,Blue Crown,6822,ec22a020f2688b727e55e074be6745ab,44aa66be965bcfc99ffcf844041973bd,,headtop_efhd,,,,,root,,,,,,,,,,,
キングクラウン,King Crown,6823,5e91169f3eb0d0d38fbe79781a0ff2d2,12740494f1dc63f382aa6d1c54c5106e,,headtop_efhd,,,,,root,,,,,,,,,,,
ハートアイパッチ,Hearts Eyepatch,6830,94a1f0f43c91d941960e6b2fbc2ae41d,d3d349313238ed31b949109653b39af7,,head2,eyesroot,,,,root,ac_eyesroot,,,,,,,,,,
スペードアイパッチ,Spades Eyepatch,6831,92fdcb09064fa4602f50a2af8a1f5be4,e7f7aa0ce64b7897e082d5c41ae7e232,,head2,eyesroot,,,,root,ac_eyesroot,,,,,,,,,,
クラブアイパッチ,Clubs Eyepatch,6832,e84dad1d024eaeb82834cd179d892cdd,4654c06c8d8a40cf0f3652a592539902,,head2,eyesroot,,,,root,ac_eyesroot,,,,,,,,,,
ダイヤアイパッチ,Diamonds Eyepatch,6833,53188f6b7e337fbe27fd63d10051cdbb,542430ca34284175f8155970a8f6da5d,,head2,eyesroot,,,,root,ac_eyesroot,,,,,,,,,,
パイレーツアイパッチ,Pirate's Eyepatch,6840,c5f75d49498e52ba27c1db1255688ddf,0354afb9c09b14099e1e68ccf7fb476c,,head2,eyesroot,,,,root,ac_eyesroot,,,,,,,,,,
ローズアイパッチ,Rose Eyepatch,6850,06a3ee13ab21def54c7d8089b49bfc02,56a3c61d84a64f896586699acaf6e3d1,,head2,eyesroot,,,,root,ac_eyesroot,,,,,,,,,,
ローズアイパッチＢ,Rose Eyepatch B,6851,7e1bff946d131c1387074702e3eb15d6,28f6ec04f7dc9b3b73a14e902dc15838,,head2,eyesroot,,,,root,ac_eyesroot,,,,,,,,,,
ローズアイパッチＣ,Rose Eyepatch C,6852,07ade97168c78fe9bc71e2719db1f97c,f6a610f7dd2192ad2287066341ba9a8d,,head2,eyesroot,,,,root,ac_eyesroot,,,,,,,,,,
[Unnamed 6860],,6860,c59a943c77fe79c4190f0f05d40a88cf,8a5d215ab2c729f06187d8df7c9907a2,,c_backadd,,,,,root,,,,,,,,,,,
[Unnamed 6870],,6870,ea33f918ff1049fef0bbe912c2a1b37d,4e8c3960bb8b69dc65ca072e7b2d7ddc,,headtop_efhd,,,,,root,,,,,,,,,,,
リボンヘアバンド,Ribbon Headband,6890,72d33be63089955e6935ae3f2693046b,efaf6ced8b4cea9399bb1caccd203591,,head,,,,,root,,,,,,,,,,,
ピンクダブルビッグリボン,Double Big Ribbons: Pink,6900,17e8dc773bd988ba47866165b5848c1c,72e4cad5ec76abb7de1cd4ea462119d7,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
ダブルビッグリボン,Double Big Ribbons,6901,46ef1787df6b158f2c0a26ab2b3155da,a7c44dee729a93f44bcee3d6e104ab38,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
道士札,Divine Talisman,6910,660d3050982cd5df9e9d5f55d083e53a,0c54c8de26cd7c6fbd5639e1593ff8d4,,head2,nosebridge,,,,root,noseattach,,,,,,,,,,
中華帽　赤,Chinese Noble Hat: Red,6920,4ea198991405e66ea96ea02edf6254bd,00f8d13c7b59a29ee39fce902571a316,,headtop_efhd,,,,,root,,,,,,,,,,,
中華帽,Chinese Noble Hat,6921,d01af53b33f15f459960d426408f920a,4f674e175911a4e2d20c7aebf135a815,,headtop_efhd,,,,,root,,,,,,,,,,,
ディアストーカーハット,Deerstalker Hat,6930,7b0c86f682dd75027eeb9b777a1026df,8fa9b6df9dd95a02225b82b4d5dbdb3a,,head,,,,,root,,,,,,,,,,,
スポーツキャップＡ,Sports Cap A,6940,7a0200cf348ebd506fa1abc1b21015ee,f1f9866e619d876ee0a47efaa639fc50,,headtop_efhd,,,,,root,,,,,,,,,,,
スポーツキャップＢ,Sports Cap B,6941,e52b0216576ed21b12528ecc49789696,28250dc0d5cffbde494aaec46c79d64d,,headtop_efhd,,,,,root,,,,,,,,,,,
スポーツキャップＣ,Sports Cap C,6942,7a497bf6af8b2db8a6cca04f9179fac6,ca8fe5eb9b1578dffe10bf057b607fb6,,headtop_efhd,,,,,root,,,,,,,,,,,
ヴァルゴサークレット,Virgo Circlet,6950,437ffde077a8675ed174211eafbbfc8a,7c60c80d601f3152b89bcdbca179dab0,,head2,,,,,root,,,,,,,,,,,
ヴァルゴイヤリング,Virgo Earrings,6960,e00b8a4be0054155838d913062834d24,bf4459e2bdf5f82a65cf4350eb4de2cd,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
牛マンマフラー,Cow Man Muffler,6970,4f33ee0d5d737da4c0fdf6b858145822,77208be664876e49025851c589ef0d34,,neck0,neck0,,,,root,ac_neck0,,,,,,,,,,
キャンサーマスク,Cancer Mask,6980,bbf1d85e444b884ba6a67b3530131b80,80d82740e57b7bcfccc30bd59ea738e8,,head2,nosebridge,,,,root,noseattach,,,,,,,,,,
ウルスライヤリング,Ursula Earrings,6990,e6b6c0a3b71d646d0b24355c79e9bf3a,ea00cd41533a04c6aad89c6998bcadeb,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
Ｐ＆Ｔマスコット,PaTia Charms,7000,2c8d376cbb8b7758c001ba58dfe4fd2b,8f11477543166fc9beb2d523ad8b03cd,,spine2,,,,,root,,,,,,,,,,,
木彫りのクマヘアピン,Wood-Carved Bear Hairpin,7010,63338d8b2909b44c181d5dd0c4dd8cbf,f2b9af4b617250f2cf365d3978ce8ac0,,head,,,,,root,,,,,,,,,,,
木彫りのクマヘアピンＢ,Wood-Carved Bear Hairpin B,7011,b7a937b838ee3a043dc71d354a1166bb,5e28a6b20631e03a322a153cde70ac2d,,head,,,,,root,,,,,,,,,,,
金シャチヘアピン,Gold Shachi Hairpin,7020,c28007a8d5bb3be8fb654cd8fce7fb1e,64ba525be0a461b0355a4f9834822e9c,,headtop_efhd,,,,,root,,,,,,,,,,,
金シャチヘアピンＢ,Gold Shachi Hairpin B,7021,c482c6a961035eeb581582d3786d6e9a,913227d2fcae051f4c39d3b2be991764,,headtop_efhd,,,,,root,,,,,,,,,,,
明太子イヤリング,Mentaiko Earrings,7030,dac6150c9ecec479268a0137c6fedcb7,19a785fc7966b12a18435ed448000f5e,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
明太子イヤリングＢ,Mentaiko Earrings B,7031,142117fe121514ee9f530ffdcb47f704,fc202094ec654862cabcbb064bf88fd3,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
たこ焼きかんざし,Takoyaki Hairpin,7040,98ded6c722d5f0814c8e24c9e5f4ef00,c2fb2ec5baa54f19a94d3becb9b10505,,headtop_efhd,,,,,root,,,,,,,,,,,
たこ焼きかんざしＢ,Takoyaki Hairpin B,7041,302e424c995a58632ad25576ffbd113f,2e7f6595895abae5b151de572e1b733e,,headtop_efhd,,,,,root,,,,,,,,,,,
人形焼きイヤリング,Ningyo-yaki Earrings,7050,c36736d626c5cf2eb4175598f920ba9b,9810e3830d562af249c85f278b831096,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
人形焼きイヤリングＢ,Ningyo-yaki Earrings B,7051,4e317a20e2a89e1775745f8e6e595d54,9c386c34d54d5d71613a282c9d6efe4e,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
一万点棒イヤリング,10,000-Point Earrings,7080,41e214ffee6acea620c9e5ee4ac58a0b,c64c67560dfdf9ad2f9959275f173546,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
五千点棒イヤリング,5,000-Point Earrings,7081,ab474eec97b07a647d78587b12fec7d4,e65960999881caa513fe551c3dfd775e,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
千点棒イヤリング,1,000-Point Earrings,7082,e77debd36e778738665413cd7f2bd760,89c71e6a5e088f19631a949c3067cf37,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
百点棒イヤリング,100-Point Earrings,7083,cb3d5710e382338a150f7fc3e556f97f,06800ef7bec816c7da3f81d355572c99,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
さいころイヤリング　白,Dice Earrings: White,7090,5616c048884285059b500095e24bd2ba,5a6886ba8235060bcb8d3a8a44ce6f98,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
さいころイヤリング　紅白,Dice Earrings: Red & White,7091,b48639853c148deb46d3a895bf25b194,158f7ca90ef3621bd92c70dd5d66f38e,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
白發中タイ,Three Dragons Tie,7100,acfb3fe85dcea8b9a691c9860e865927,b0fdae6d16063ce35f7f98b64652505c,,neck0,,,,,root,,,,,,,,,,,
東牌＆西牌ヘッドアクセ,East & West Tiles,7110,3c8d2921d35dc2d42eff56eb8fb6b610,3f2077e7e517cf4c435cb2f3fc354b82,,head2,headtop_efhd,headtop_efhd,,,root,pos_l,pos_r,,,,,,,,,
北牌＆南牌ヘッドアクセ,North & South Tiles,7111,af87f36b20bd317fc0ca9ff52e9509f4,0a0da3b40e41fe018d8621ff31d31676,,head2,headtop_efhd,headtop_efhd,,,root,pos_l,pos_r,,,,,,,,,
[Unnamed 7112],,7112,6f97473ec34c8e6ead144b5f94079958,,,headtop_efhd,,,,,root,,,,,,,,,,,
[Unnamed 7113],,7113,edf876ec24e9818411d492dd470b06cb,,,headtop_efhd,,,,,root,,,,,,,,,,,
五萬イヤリング,Five of Characters Earrings,7120,6a00a633a4732e18b31d3d465e2c4583,445e6f4bd494f8e1b5e02e22be4b433c,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
五索イヤリング,Five of Bamboo Earrings,7121,47b252a00d37c2e1aced76af5f697e30,438cc85c8eceb429a70cdf430a88ccc5,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
五筒イヤリング,Five of Circles Earrings,7122,d6a01e1d874be7357f790007ab79443f,342ad19c40b2ea7f494577d9a8b40af7,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
ＭＪ麻雀卓ヘッド,Mahjong Mortarboard,7130,d38c60871416580ed35dd033a3f09210,363ea69551e442bcf38c5ff5b4782d8f,,headtop_efhd,,,,,root,,,,,,,,,,,
フレアパレオ,Flared Pareo,7140,25beda0b3d1b359ff2b3c7b5b207d06a,e3bf3157d9fbae1ed8f225450a50a408,,hip,,,,,root,,,,,,,,,,,
フレアパレオＢ,Flared Pareo B,7141,eeec2a4567735ab85f9c134ff3eeb059,8c80c4016c5b6dd190cf5eca296788ed,,hip,,,,,root,,,,,,,,,,,
サマーラッピーイヤリング,Summer Rappy Earrings,7160,663cce2e495a73d6810d5bc0fc216441,cb9ad401e8b7c49b92160890263c1251,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
肩掛けタオル,Shoulder-Slung Towel,7170,a9143a5d8e1132847acc925ff9858f56,717ea9388c18b621a90db6d4c54b92de,,neck0,,,,,root,,,,,,,,,,,
首掛けレイ,Lei,7180,63184c3d631f6f21838b5a0cf3b4c1f9,06146dae9dd2df6f811c6b0da22c6a1f,,neck0,,,,,root,,,,,,,,,,,
ショートレイ,Head Lei,7190,0a61f8b5cc818685ae0c915050808363,f74f19078cf1b1b5640c379fb756b6af,,headtop_efhd,,,,,root,,,,,,,,,,,
ハイビスカスクラウン,Hibiscus Crown,7200,372d32387ae69c552f1e607aa33ee790,fefa522067b3682a5585e12d21cb5149,,headtop_efhd,,,,,root,,,,,,,,,,,
スペードイヤリング,Spades Earrings,7210,6b6439f6689bbdaf5504736e6bb9f868,74a5c44f25e0c865f23035b628cda2d5,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
ハートイヤリング,Hearts Earrings,7211,00493a14384faa3f3f4b692f5c60f92a,b7d1234380f3e763367b76eb11ce0071,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
クラブイヤリング,Clubs Earrings,7212,eb90b5cad861a5c4c8774cdb2d82540d,82c0478c32f5cec3f25c4cec50000322,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
ダイヤイヤリング,Diamonds Earrings,7213,31f685091c2dd72d3168f4d9f3c8c811,a7920a63fb868be106a00369db8d3daa,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
スペードタイ,Spades Bowtie,7220,545b0f3d5dd76a9b6b69b59399d372ef,c49bc4c55e21c831af4dbd16e8167b32,,neck0,,,,,root,,,,,,,,,,,
ハートタイ,Hearts Bowtie,7221,be6f43cc281cc0e0fc59e5b005b5f775,1579e87968aa7d849b57ae0494406016,,neck0,,,,,root,,,,,,,,,,,
クラブタイ,Clubs Bowtie,7222,19eef8e7481127e97479cb6898623b03,f3f18e588b4b0e915acb111464787617,,neck0,,,,,root,,,,,,,,,,,
ダイヤタイ,Diamonds Bowtie,7223,0fa8958999c385ecad0cdc41701cbf67,03e3914e2a28744329db40929f844dca,,neck0,,,,,root,,,,,,,,,,,
ジョーカーハット,Jester's Hat,7230,5e179feb6bda94c545dab90d3dc55776,bf59d0e095e8cef28710ff711b9f9b8a,,headtop_efhd,,,,,root,,,,,,,,,,,
目隠し線,Censor Bar,7240,84aca69ad7828c677fb723556f5fe61e,5093e128345c3a1472692d75064d8cc8,,head2,nosebridge,,,,root,noseattach,,,,,,,,,,
シェフハット,Chef's Chapeau,7250,792bde1972f0f5571c77a4a005405d80,ef4576ec323d0515351a4d88501419d4,,headtop_efhd,,,,,root,,,,,,,,,,,
コックハット,Chef's Hat,7251,846b63534d6538ce3a7989a3e4516559,c3808aa995e813a1f47fbab68e1a5b1d,,headtop_efhd,,,,,root,,,,,,,,,,,
ホワイトエプロン,White Apron,7260,1759206ce93067b0517934a7c412ce25,afd3fbb7406745348ec783d547658f5e,,hip,,,,,root,,,,,,,,,,,
ブラックエプロン,Black Apron,7261,2f5263f4d6a85db8b463633fb27b8f5b,f20cebf65acd521c8dfa78c1fe0045b7,,hip,,,,,root,,,,,,,,,,,
風船,Balloons,7270,cf1e01080d7707b1a60e7432f7446c7b,570758b66249810fe4cffe02b4f4d316,,spine2,,,,,root,,,,,,,,,,,
ネコのひげ,Cat Whiskers,7280,1244984d9d32f0512f36dd8c3069fcde,4353b22dbd69b183b3559b8fe0cc704f,,head,head,,,,root,pos_l,,,,,,,,,,
[Unnamed 7281],,7281,0d9c802c9e6e98f383611b65cc91f3ab,,,head,head,,,,root,pos_l,,,,,,,,,,
ひょうたん,Gourd,7290,78f3735b086b92b266e88a97838b4606,adaa69592418076dd737461d4cd8220f,,hip,,,,,root,,,,,,,,,,,
ピラートハット,Pirate Hat,7300,6349dee07b93d81056de64a4b41eaaa1,17fa8fc05745c07ff224ad5fc7dfc5bc,,headtop_efhd,,,,,root,,,,,,,,,,,
ピラートハット雪,Pirate Hat: Snow,7301,acf652111e7f572cfb36f6455b215f99,ab795bbd1aaeda30ce690c9e24549a2f,,headtop_efhd,,,,,root,,,,,,,,,,,
ピラートハット葉,Pirate Hat: Leaf,7302,89d0c0c8fc437dc0697b281aab48dbb2,641958dcd3c7abcceaba7c0c48c9fab9,,headtop_efhd,,,,,root,,,,,,,,,,,
ピラートハット鋼,Pirate Hat: Steel,7303,a1a79b63006530d177d8ce824badee5d,acb0a86e2902569f8f1d5df11faa37ef,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
バルバトスハット,Barbatos Hat,7310,516c3985c68918a261f76ad83ef518bd,33b12ca9ecd5660e9176f09c332d22a9,,headtop_efhd,,,,,root,,,,,,,,,,,
バルバトスハット雪,Barbatos Hat: Snow,7311,05d60b04900359c15b7316ccf95406ad,450bae2a24530fb798e4f9fd428a1c5c,,headtop_efhd,,,,,root,,,,,,,,,,,
バルバトスハット紅,Barbatos Hat: Ruby,7312,13e978fef27f4b08132c168bbf890904,1c481c1cacaad9306da48b39c4b0252b,,headtop_efhd,,,,,root,,,,,,,,,,,
バルバトスハット鋼,Barbatos Hat: Steel,7313,18daa16353a10fe8444ee1708dee5824,12dd12ec60fa918ba189346733cb9d07,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
スフィーダヘッドギア,Sfida Headgear,7320,d28a3b0223cb1e038c38ed09247eac13,82e559ca9c4c868d6e235ea36f2dbc89,,head2,headtop_efhd,headtop_efhd,,,root,pos_l,pos_r,,,,,,,,,
スフィーダヘッドギア紅,Sfida Headgear: Ruby,7321,cc3efd29d012c4cfd33a416121e5988d,3123fae98033375e63235c330e2d671a,,head2,headtop_efhd,headtop_efhd,,,root,pos_l,pos_r,,,,,,,,,
スフィーダヘッドギア葉,Sfida Headgear: Leaf,7322,30e05043d25529e23ebbb751d93815ab,9f679589fa7cfbd7e5f6edafcd5ebf34,,head2,headtop_efhd,headtop_efhd,,,root,pos_l,pos_r,,,,,,,,,
スフィーダヘッドギア空,Sfida Headgear: Sky,7323,9f1cec95eb505e651f8ea6c39b640f07,9b932b24e4db515923c0fa66772ec970,,head2,headtop_efhd,headtop_efhd,,,root,pos_l,pos_r,,,,,,,,,
トランプコサージュ,Card Corsage,7330,536ec545b3f1de21938be9b12d8d6efc,996a96a5a7bc91db39bdbcf47aa5f778,,headtop_efhd,,,,,root,,,,,,,,,,,
トランプチェーン,Card Chain,7340,ae697dcddf20b48a2062be681533fca8,e5d05b29c156ac2fb93b44ca24a113a3,,spine1_efce,,,,,root,,,,,,,,,,,
スイムゴーグル,Swim Goggles,7350,aef5a755e8c3cee8a9f1034bc6c42027,300435987d6606942104a8fa88b86a56,,head2,,,,,root,,,,,,,,,,,
エスプレンドアイ,Esplendo Eye,7360,25a27fc235b838a023eea0fba483964e,4d0761c6adf37d858abe662828d260ca,,head2,nosebridge,,,,root,noseattach,,,,,,,,,,
エスプレンドアイ雪,Esplendo Eye: Snow,7361,849851549ae8a5a85b4f2736e38d3e5a,39d7a7058add0468a833e61ca6c7e1ec,,head2,nosebridge,,,,root,noseattach,,,,,,,,,,
エスプレンドアイ空,Esplendo Eye: Sky,7362,78bcd58d3e456a3b94c8f0a13810b281,5369dbbcd34e2c3c5cc5a42499aba752,,head2,nosebridge,,,,root,noseattach,,,,,,,,,,
エスプレンドアイ紅,Esplendo Eye: Ruby,7363,de9f8cc9e606bd1d17334829907a3cd5,7bd3bede964e6fc298bdfa2c5a84f558,,head2,nosebridge,,,,root,noseattach,,,,,,,,,,
ヴィクトリアハット,Victoria Hat,7370,7e493c426b365a3a92191349ef88222e,a827e8029a6cf15093bc8e58bb59b5d4,,headtop_efhd,,,,,root,,,,,,,,,,,
ヴィクトリアハット雪,Victoria Hat: Snow,7371,5c6b5be37d0313d19c728a51d732d082,6f38a55b8f6a93729bf39b6387c9a459,,headtop_efhd,,,,,root,,,,,,,,,,,
ヴィクトリアハット空,Victoria Hat: Sky,7372,493d70bd58bfcc4b0fb07efddb2fe159,8582bde33bea9e1d07af67c2c546b316,,headtop_efhd,,,,,root,,,,,,,,,,,
ヴィクトリアハット桜,Victoria Hat: Sakura,7373,0111a3ae050bbacc81e4518f08cad12d,df4cbbb25053c218fdc91e6523fc3f57,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
